,0
754,"['like', 'new', 'climategate', 'shocker', 'even', 'the', 'cru', 'thought', 'the', 'climate_change', 'hockey', 'stick', 'be', 'flaw', 'the', 'term', 'hockey']"
755,"['from', 'dailykos', 'climate_change', 'skeptic', 'discredit', 'new', 'information', 'suggests', 'that', 'a', 'report', 'criticize', 'data', 'for', 'cl']"
756,"['ha', 'global_warming', 'mockery', 'video', 'that', 'include', 'recent', 'photo', 'of', 'the_great', 'blizzard', 'of', '2010', 'tcot']"
757,"['green', 'and', 'global_warming', 'belief', 'set', 'be', 'perhaps', 'the', 'epitome', 'of', 'mankind', 'egotism', 'that', 'we', 'could', 'be', 'such', 'a', 'massive', 'universal', 'force']"
758,"['about', 'that', 'whole', 'climate_change', 'thing']"
759,"['hannity_snow', 'storm', 'seem', 'to', 'contradict', ""al_gore's"", 'hysterical', 'global_warming', 'theory', 'p2', 'du1', 'dnj']"
760,"['grrrr', 'global_warming', 'my', 'butt', '2nd', 'major', 'snowstorm', 'within', 'day']"
761,"['if', 'you', 'be', 'one', 'of', 'the', '10', 'of', 'thousand', 'without', 'power', 'from', 'the', 'blizzard', 'and', 'you', 'vote', 'for', 'this', 'global_warming', 'dipshit', ""i'm"", 'glad', 'you', 'be', 'f-d']"
762,"['story', 'of', 'the', 'collapse', 'of', 'the_great', 'climate', 'scam', 'global_warming']"
763,"['palin', 'likens', 'global_warming', 'study', 'to', 'snake_oil', 'former', 'alaska', 'gov', 'sarah', 'palin_call', 'study', 'support']"
764,"['hey', 'we', 'be', 'gonna', 'be', 'shovel', 'a', 'lot', 'of', 'your', 'global_warming', 'tommorow']"
765,"['people', 'world', 'be', 'global_warming', 'a', 'conspiracy', 'concoct', 'to', 'destroy', 'private', 'property', 'and', 'freedom', 'accord_to', 'a', 'po']"
766,"['quick', 'al_gore', 'say', 'something', 'obama', 'need', 'a', 'distraction', 'tell', 'u', 'again', 'the', 'world', 'be', 'go', 'to', 'end', 'cause', 'of', 'global_warming']"
767,"['on', 'the', 'subject', 'of', 'the', 'epic', 'scam', 'that', 'be', 'global_warming', 'obumers', 'global_warming', 'council', 'get', 'snow', 'out', 'lol']"
768,"['give', ""egore's"", 'climate', 'groupie', 'time', '2', 'come', 'up', 'with', 'some', 'hair', 'brain', 'excuse', 'link', 'man_make', 'global_warming', 'with', 'all', 'the', 'snow']"
769,"['look', 'for', 'a', 'way', 'to', 'beat', 'his', 'own', 'record', 'and', 'quadruple', 'the', 'deficit', 'next', 'year', 'obama', 'set', 'up', 'new', 'agency', 'for', 'global_warming', 'propaganda']"
770,"['agree', 'ok', 'still', 'push', 'health', 'care', 'amaze', 'not', 'a', 'amaze', 'a', 'new', 'global_warming', 'office']"
771,"['plz', 'digg', 'gop', ""senator's"", 'family', 'build', 'igloo', 'to', 'mock', 'global_warming', 'p2', 'du1', 'pgn']"
772,"['i', 'like', 'it', 'raw', 'gop', ""senator's"", 'family', 'build', 'igloo', 'to', 'mock', 'global_warming']"
773,"['loss', 'of', 'faith', 'in', 'climate_change', 'science', 'survey', 'show', 'increase', 'in', 'number', 'of', 'people', 'who', 'believe', 'claim', 'be']"
774,"['you', 'should', 'tweet', 'climate_change', 'be', 'a', 'massive', 'fraud', 'and', 'lie', 'stuff', 'it', 'be', 'funnier', 'and', 'actually', 'truthful', 'tcot']"
775,"['nyt', 'u', 'climate', 'panel', 'chief', 'face', 'credibility', 'siege', 'all', 'about', 'global_warming']"
776,"['230k', ""gov't"", 'worker', 'get', 'day', 'off', 'yesterday', 'due_to', 'blizzard', 'on', 'same', 'day', 'peabrain-in-chief', 'announces', 'global_warming', 'agency']"
777,"['fyi', 'global_warming', 'er', 'global', 'cool', 'whatever', 'be', 'effect', 'economic', 'indicator', 'the', 'delivery', 'of', 'them', 'out', 'of', 'washington', 'that', 'be']"
778,"['at', 'the', 'recent', 'climate_change', 'summit', 'so', 'meeting', 'with', 'the', 'dalai', 'lama']"
779,"['okay', 'democrat', 'you', 'promise', 'me', 'global_warming', 'if', 'i', 'do_not', 'get', 'it', 'soon', ""i'm"", 'voting', 'gop', 'in', 'november']"
780,"[""i'm"", 'bout', 'to', 'start', 'random', 'fire', 'all', 'over', 'the', 'place', 'to', 'speed', 'up', 'this', 'global_warming', 'shit', 'my', 'carbon', 'footprint', 'gon', 'be', 'banana']"
781,"['obamateurism', 'of', 'the', 'day', 'maybe', 'barack', 'obama', 'have', 'not', 'read', 'the', 'memo', 'yet', 'but', 'anthropogenic', 'global_warming', 'have', 'come', 'un']"
782,"['a', 'new', 'federal', 'agency', 'to', 'study', 'global_warming', 'just', 'stop', 'already']"
783,"['wtf', 'ever', 'happend', 'to', 'global_warming', 'i', 'could', 'use', 'a', 'lil', 'bit', 'of', 'that', 'right', 'now']"
784,"['palin', 'likens', 'global_warming', 'study', 'to', 'snake_oil', 'palin', 'say', ""california's"", 'heavy', 'regulatory', 'environment', 'make', 'it']"
785,"['palin', 'likens', 'global_warming', 'study', 'to', 'snake_oil', 'at', 'redding', 'appearance', 'redding', 'calif', 'former', 'alaska', 'gov', '. ..']"
786,"['obama', 'spending', 'our', 'tax', 'money', '4', 'new', 'federal', 'climate_change', 'agency', 'the', 'disingenuous', 'leftist', 'hoaxster', 'think_we', 'be', 'stupid']"
787,"['palin', 'global_warming', 'study', 'snake_oil', 'former', 'alaska', 'gov', 'sarah', 'palin_call', 'study', 'support', 'global', 'climate']"
788,"['anatomy', 'of', 'the', 'collapse', 'of', 'the_great', 'gobal', 'warming', 'scandal', 'global_warming']"
789,"['dear', 'stupid', 'people', 'who', 'think', 'these', 'winter', 'storm', 'mean', ""there's"", 'no', 'such', 'thing', 'a', 'global_warming', 'you', 'be', 'stupid', 'love', 'shut', 'up']"
790,"['the', 'dc', 'storm', 'prove', 'global_warming', 'be', 'just', 'a', 'liberal', 'plot', 'to', 'raise', 'tax', 'snow', 'be', 'not', 'warm', 'duh', 'prof', 'it']"
791,"['there', 'be', 'no', 'man_make', 'climate', 'crisis', 'global_warming', 'be', 'a', 'hoax', 'environmentalist']"
792,"['strange', 'how', 'the', 'more', 'obama', 'try', 'to', 'kick', 'start', 'congress', 'the', 'more', 'it', 'snow', 'maybe', 'bipartisanship', 'be', 'the', 'cure', 'for', 'global_warming']"
793,"['the', 'people', 'put', 'on', 'tv', 'to_explain', 'climate_change', 'should', 'know', 'how', 'to_explain', 'it', 'justsayin']"
794,"['that', 'be', 'why', 'global_warming', 'be', 'another', 'one', 'of', 'those', 'phrase', 'that', 'should', 'be', 'eliminate', 'purposely', 'use', 'to', 'mislead', 'now']"
795,"['peter', 'robinson', 'youtube', 'thomas', 'sowell', 'global_warming', 'manufacture', 'by', 'intellectual']"
796,"['obama_administration', 'form', 'climate', 'service', 'a', 'new', 'agency', 'to', 'study', 'and', 'report', 'on', 'global_warming', 'waste', 'more', 'obama']"
797,"['call', 'al_gore', 'he', 'will', 'come', 'help', 'shovel', 'u', 'out', 'from', 'global_warming']"
798,"['any', 'chance', 'of', 'some', 'global_warming']"
799,"['i', 'favorited', 'a', 'youtube', 'video', 'funny', 'politics', 'global', 'disastrification', 'global_warming', 'spoof']"
800,"['i', 'love', 'how', 'the', 'scientific', 'community', 'claim', 'to', 'know', 'all', 'by', 'know', 'nothing', 'global_warming', 'and', 'this', 'autism', 'vaccine', 'garbage', 'be', 'more', 'of', 'this']"
801,"['what', 'would', 'all', 'the', 'beneficiary', 'of', 'the', 'global_warming', 'hype', 'do', 'if', 'they', 'find', 'out', 'that', 'human', 'have', 'little', 'to', 'do', 'with', 'the', ""earth's"", 'temp', 'tcot']"
802,"[""scientist's"", 'sexxxy', 'novel', 'prof', 'climate_change', 'be', 'for', 'sex', 'pervs', 'book']"
803,"['bad', 'science', 'bad', 'politics', 'the', 'death', 'global_warming']"
804,"['look', 'like', 'audi', 'be', 'co-signing', 'this', 'global_warming', 'conspiracy']"
805,"['brit', 'start', 'to', 'doubt', 'global_warming', 'via']"
806,"['the', ""ipcc's"", 'late', 'climate_change', 'blunder', 'to', 'boldly', 'go', 'where', 'no', 'stupidity', 'have', 'go', 'before', 'climategate', 'nobama']"
807,"['epa', 'ca_not', 'finish', 'their', 'report', 'on', 'global_warming', 'because', 'it', 'be', 'there', 'be', 'too', 'much', 'snow', 'to', 'go', 'to', 'work']"
808,"['scam_scam', 'scam', 'eu', 'parliament', 'member', 'rip', 'global_warming', 'hysteria', 'tcot_p2', 'gop', 'teaparty']"
809,"['public', 'loses', 'faith', 'in', 'climate_change', 'science', 'after', 'leak', 'email', 'scandal', 'the', 'guardian', 'time', 'onlinepublic', 'loses']"
810,"['rfk_jr', '15_month', 'ago', 'global_warming', 'mean_no', 'snow_or', 'cold', 'in_dc', 'washington', 'examiner', 'via']"
811,"['it', 'seem', 'the', 'global_warming', 'hoax', 'be', 'start', 'to', 'sink', 'in', 'what', 'will', 'th']"
812,"['global_warming', 'prolly', 'real', 'in', 'new', 'york', 'but', 'big', 'scam', 'in_dc']"
813,"[""i'm"", 'sick', 'of', 'hearing', 'global_warming', 'crap', 'it', 'be', 'a', 'natural', 'thing', 'if', 'we', 'do_not', 'exist', ""it'd"", 'happen', 'anyway']"
814,"['the', 'global_warming', 'movement', 'a', 'we', 'have', 'know', 'it', 'be', 'dead']"
815,"['utah_state', 'rep', 'climate_change', 'be', 'conpiracy', 'to', 'control', 'populaton']"
816,"[""how's"", 'that', 'global_warming', 'treat', 'you', 'anyone', 'see', 'al_gore', 'photo', 'show', 'record-breaking', 'snow', 'in', 'maryland']"
817,"['delusional', 'leftist', 'olympic', 'organiser', 'desperate', 'for', 'climate_change', 'it', 'be', 'no', 'surprise', 'nbc', 'outbid', 'everyone', 'for', 'olympics']"
818,"['british', 'conservative', 'move', 'away', 'from', 'climate_change', 'a', 'election', 'nears', 'p2']"
819,"['horner', 'challenge', 'climate_change', 'data', 'much', 'of', 'current', 'global_warming', 'theory', 'be', 'base', 'on', 'distortion', 'of', 'scientific']"
820,"['global_warming', 'be', 'suspend', 'due_to', 'the', 'cold', 'weather']"
821,"['be', 'global_warming', 'a', 'plot', 'mm', 'nah', 'i', 'just', 'love', 'conspiracy', 'theory', 'and', 'so', 'apparently', 'do', 'rep', 'mike', 'noel', 'the']"
822,"['for', 'all', 'you', 'loser', 'that', 'invest', 'in', ""al_gore's"", 'global_warming', 'scam', 'i_think', 'it', 'time', 'to', 'kick', 'his', 'as', 'and', 'get', 'your', 'money', 'back']"
823,"['lol', 'if', 'global_warming', 'be', 'real', 'then', 'why', 'be', 'it', 'cold']"
824,"['for', 'those', 'who', 'believe', 'global_warming', 'be', 'in', 'progress', 'please', 'bring', 'your', 'warming', 'to', 'my', 'front', 'yard', 'i', 'ca_not', 'see', 'out', 'over', 'the', 'snow', 'drift', 'tcot']"
825,"['some', 'global_warming', 'huh', 'you', 'be', 'all', 'lie', 'to', 'by', 'al_gore', 'he', 'duped', 'you']"
826,"['i', '2nd', 'that', 'can', 'someone', 'call', 'the', 'al_gore', 'and', 'ask', 'him', 'for', 'make', 'turn', 'the', 'global_warming', 'back', 'on']"
827,"['utah_state', 'rep', 'climate_change', 'be', 'conpiracy', 'to', 'control', 'populaton', 'p2']"
828,"['break', 'news', 'global_warming', 'just', 'make', 'hell', 'a', 'little', 'hotter']"
829,"['ff', 'just', 'slightly', 'belatedly', 'stay', 'warm', 'today', 'in', 'the', 'global_warming', 'freeeeeezin', 'here']"
830,"['the_great', 'global_warming', 'collapse', 'tcot', 'agw']"
831,"['paper', 'the_great', 'global_warming', 'collapse', 'break']"
832,"['utah_state', 'representative', 'claim', 'climate_change', 'be', 'a', 'conspiracy', 'aim', 'at', 'populat', 'p2', 'du1', 'dnj']"
833,"['i', 'do_not', 'understand', 'that', 'it', 'only', 'snow', 'in', 'part', 'of', 'brooklyn', 'do_not', 'even', 'touch', 'the', 'bx', 'global_warming', 'man']"
834,"['well', 'lisa', 'look', 'like', 'i', 'will', 'be', 'shovel', 'four', 'foot', 'of', 'global_warming', 'tomorrow', 'homer', 'simpson']"
835,"['dont', 'tell', 'me', 'global_warming', 'wi', 'be', 'a', 'topic-ha', 'ha']"
836,"[""where's"", 'that', 'global_warming', 'deep', 'freeze', 'here']"
837,"['where', 'be', 'al_gore', 'to_explain', 'it', 'snow', 'this', 'heavily', 'a', 'a', 'sign', 'global_warming', 'be', 'imminent', 'weather', 'be', 'not', 'climate', 'tcot_p2']"
838,"['dear', 'mr', 'gore', 'would', 'you', 'mind', 'help', 'to', 'shovel', 'the', '30', 'inch_of', 'global_warming', 'in_dc']"
839,"['dear', 'mr', 'gore', 'would', 'you', 'mind', 'help', 'to', 'shovel', 'the', '30', 'inch_of', 'global_warming', 'in_dc']"
840,"['va', 'gop', 'mock', 'global_warming', 'since', 'you', 'know', 'it', 'be', 'snow']"
841,"['the_great', 'global_warming', 'collapse', 'a', 'the', 'science', 'scandal', 'keep', 'come', 'the', 'air', 'have', 'go', 'out', 'of', 'the', 'climate-change']"
842,"['thankyouobama', 'for', 'continue', 'to', 'push', 'a', 'climate_change', 'bill', 'that', 'have', 'absolutely', 'no', 'credible', 'scientific', 'backing', 'tcot_p2']"
843,"['global_warming', 'climate_change', 'unicorn', 'be', 'crazy', 'thing', 'do_not', 'try', 'to', 'understand', 'your', 'better', 'will', 'tell', 'you', 'the', 'truth', 'trust', 'em']"
844,"['yo', 'just', 'a', 'note', 'from', 'the_great', 'jersey', 'shore', 'we', 'be', 'gettin', 'a', 'good', 'heap', 'of', 'global_warming', 'at', 'a', '1/2', 'inch', 'an', 'hour', 'thanks', 'al']"
845,"[""ma'am"", ""i'm"", 'drunk', 'bloggin', 'the', 'global_warming', 'fiasco', 'that', 'be', 'happen', 'a', 'we', 'speak', 'in', 'my', 'backyard', 'i', 'love', 'snow', 'climate_change']"
846,"['free', 'reading', 'climate_change', 'loony', 'standard', 'examiner', 'blog', 'still', 'the', 'letter', 'from', 'tho', 'mypsychicsonline.inf']"
847,"['byu', 'scientist', 'refute', 'utah', ""committee's"", 'global_warming', 'assertations', 'state', 'lawmaker', 'be', 'find', 'themselves', 'in', 'an']"
848,"['the', 'snow', 'should', 'be', 'blame', 'on', 'global_warming', 'i', 'mean', 'global', 'cool', 'i', 'mean', 'oh', 'you', 'know', 'it', 'be', 'all', 'bull', 'anyway']"
849,"['snow', 'in', 'january', 'i', 'thought', 'with', 'global_warming', 'i', 'be', 'all', 'set', 'but', 'look', 'like', 'i', 'will', 'have', 'to', 'go', 'back', 'to', 'the', 'double', 'short', 'setup']"
850,"['should', 'tie', 'a', 'liberal', 'global_warming', 'scum', 'to', 'front', 'of', 'every', 'snowplow', 'in_dc', 'and', 'drag', 'moron', 'who', 'vote', 'for', 'them', 'behind', 'it']"
851,"['should', 'tie', 'a', 'liberal', 'global_warming', 'scum', 'to', 'front', 'of', 'every', 'snowplow', 'in_dc', 'and', 'drag', 'moron', 'who', 'vote', 'for', 'them', 'behind', 'it']"
852,"['climate_change', 'the_great', 'unravel']"
853,"['global_warming', 'put', 'off', 'until', 'july']"
854,"['the', 'british', 'public', 'have', 'become', 'increasingly', 'sceptical', 'about', 'climate_change', 'bbc', 'via', 'news']"
855,"['climate_change', 'fraud', 'india', 'form', 'new', 'climate_change', 'body']"
856,"['scam_scam', 'scam', 'eu', 'parliament', 'member', 'rip', 'global_warming', 'hysteria', 'tcot_p2', 'gop', 'teaparty']"
857,"['gridlock', 'fact', 'brush', 'over', 'by', 'global_warming', 'fanatic']"
858,"['brilliant', 'i_think', 'we', 'can', 'all', 'agree', 'this', 'prius', 'disaster', 'prof', 'once', 'and', 'for', 'all', 'that', 'global_warming', 'do_not', 'exist']"
859,"['global_warming', 'activist', 'freeze', 'to', 'death', 'in', 'antarctica', 'tcot']"
860,"['i_think', 'we', 'can', 'all', 'agree', 'this', 'prius', 'disaster', 'prof', 'once', 'and', 'for', 'all', 'that', 'global_warming', 'do_not', 'exist', 'via']"
861,"['another', 'msm', 'driven', 'scientific', 'panic', 'sound', 'a', 'lot', 'like', 'global_warming']"
862,"['virginia', 'gop', 'us', 'snow', 'to', 'mock', 'climate_change', 'and', 'attack', 'cap-and-trade']"
863,"['laurence', 'tribe', 'climate_change', 'suit', 'should', 'be', 'dismiss', 'under', 'political-question', 'doctrine', 'adler']"
864,"['yeah', 'it', 'wil', 'be', 'a', 'hell', 'of', 'a', 'snow_storm', 'what_happen', 'to', 'global_warming', 'lol', 'with', 'luck', 'it', 'will', 'by', 'pas', 'nyc', ':)']"
865,"['global_warming', 'in', 'the', 'hot', 'seat', 'by', 'keith', 'yost', 'staff', 'columnist', 'in', 'november', '2009', 'hacker', 'release', 'of', 'thousand', 'of']"
866,"['global_warming', 'in', 'the', 'hot', 'seat', 'by', 'keith', 'yost', 'staff', 'columnist', 'in', 'november', '2009', 'hacker', 'release', 'of', 'thousand', 'of']"
867,"['climate_change', 'a', 'scam', 'to', 'curb', 'global', 'population', 'utah', 'legislator', 'say', 'fact', 'check', 'of', 'hjr', '12', 'point', '1', 'propose']"
868,"['to', 'green', 'i', 'be', 'bad', 'than', 'a', 'child', 'abuser', 'global_warming', 'swindle']"
869,"['utah', 'lawmaker', 'mike', 'noel', 'target', 'global_warming', 'lawsuit', 'a', 'utah', 'legislator', 'who', 'be', 'one', 'of', 'the', 'most', 'ardent', 'critic']"
870,"['video', 'fuel', 'for', 'climate_change', 'skeptic', 'the', ""un's"", 'climate', 'chief', 'admit', 'scientist', 'make', 'mistake', 'in', 'a', 'major', 'study']"
871,"['video', 'fuel', 'for', 'climate_change', 'skeptic']"
872,"['by', 'the', 'way', 'you', 'tweet', 'pro', 'climate_change', 'and', 'you', 'do_not', 'care', 'one', 'way', 'or', 'the', 'other']"
873,"['mixed', 'metaphor', 'from', 'global_warming', 'it', 'be', 'all', 'about', 'land', 'use', 'via']"
874,"['wonder', 'if', 'i', 'be', 'go', 'to', 'get', 'stuck', 'in_dc', 'due_to', 'the', 'expect', '2', 'foot', 'of', 'snow', 'where', 'be', 'you', 'global_warming', 'fb']"
875,"['house', 'committee', 'seek', 'to', 'keep', 'global_warming', 'law', 'out', 'of', 'utah', 'utah', 'lawmaker', 'want', 'to', 'send', 'a', 'strong', 'message', 'to', 'the']"
876,"['east_coast', 'be', 'go', 'to', 'get', 'pound', 'with', 'snow', 'again', 'stupid', 'global_warming']"
877,"['east_coast', 'be', 'go', 'to', 'get', 'pound', 'with', 'snow', 'again', 'stupid', 'global_warming']"
878,"['how_climate-change', 'fanatic_corrupt', 'science', 'michael_barone', 'gopusa']"
879,"['omg', 'free', 'speech', 'maybe', 'if', 'there', 'be', 'more', 'of', 'it', 'you', 'would', 'know', 'climate_change', 'be', 'a', 'complete', 'lie']"
880,"['re', 'where', 'be', 'the', 'global_warming', 'if', 'anyone', 'would', 'have', 'found', 'it', 'it', 'would', 'be', 'you', 'where', 'havent', 'you', 'look', 'yet']"
881,"['be', 'freeze', 'outside', 'where', 'in', 'the', 'world', 'be', 'global_warming']"
882,"['global_warming', 'update', 'major', 'winter', 'storm', 'will', 'impact', 'much', 'of', 'the', 'u', 'note', 'balt', 'phil', 'nyc', 'these']"
883,"['go', 'green', 'toolshed', 'blog', 'archive', 'global_warming', 'be', 'crap']"
884,"['watch', 'joseph', ""d'aleo"", 'full', 'interview', 'on', 'global_warming', 'hoax', 'at', 'vodpod']"
885,"['global_warming', 'good', 'for', 'tree', 'washington', 'global_warming', 'be', 'good', 'news', 'for', 'tree', 'which', 'be', 'thrive', 'in', 'high']"
886,"['too', 'whiche', 'lie', 'or', 'distortion', 'of', 'the', 'truth', 'be', 'you', 'refer', 'the', 'congressional', 'perk', 'or', 'global_warming']"
887,"['global_warming', 'be', 'a', 'fairy', 'tale', 'dick', 'chaney', 'do_not', 'drive', 'an', 'suv', '200,000', 'year', 'ago', 'maybe']"
888,"['global_warming', 'be', 'a', 'fairy', 'tale']"
889,"['put', 'end', 'to', 'the', 'stupid', 'global_warming', 'crap', 'ask', 'pervert', 'to_explain', 'the', 'time', 'between', 'ice', 'age', 'george', 'and', 'dick', 'drive', ""suv's"", 'i', 'suppose']"
890,"['you', 'be', 'such', 'a', 'cocksucker', 'global_warming', 'be', 'fake', 'you', 'should', 'be', 'put', 'in', 'prison', 'stop', 'try', 'to', 'push', 'your', 'lie', 'on', 'america']"
891,"[""who's"", 'worried', 'about', 'sea', 'level', 'rise', 'from', 'global_warming', 'al_gore', 'buy', '8.8', 'million', 'ocean-view', 'villa']"
892,"['earth', 'to', 'congress', 'the', 'current', 'climate_change', 'legislation', 'threatens', 'to', 'do', 'more', 'harm', 'than', 'good']"
893,"['earth', 'to', 'congress', 'the', 'current', 'climate_change', 'legislation', 'threatens', 'to', 'do', 'more', 'harm', 'than', 'good', 'p2', 'climatechange']"
894,"['these', 'guy', 'just', 'make', 'me', 'sick', 'reid', 'set', 'to', 'move', 'on', 'climate_change', 'bill', 'before', 'immigration', 'tcot']"
895,"['global_warming', 'profiteer', 'in', 'the', 'obama_administration', 'tcot', 'right', 'rightblogs', 'teaparty']"
896,"['lisa', 'jackson', 'epa', 'most', 'ignorant', 'black', 'woman', 'besides', 'michelle', 'obama', 'see', 'in', 'long', 'time', 'global_warming', 'have', 'be', 'debunked', 'stupid', 'ho']"
897,"['more', 'global_warming', 'profiteer', 'by', 'obama', 'energy', 'official', 'via']"
898,"['bbc', 'lecture', 'u', 'incessantly', 'on', 'climate_change', 'so', 'why', 'do', 'their', 'boss', 'make', '68,0', 'via']"
899,"['climate_change', 'fraud', 'cap-and-trade', 'treason', 'via']"
900,"['fuck', 'climate_change', 'reulators', 'there', 'be', 'no', 'science', 'to', 'validate', 'the', 'rule', 'or', 'regulation', 'get', 'fuck', 'enjoy']"
901,"['lindsay', 'grahamneeds', 'the', 'dick', 'pull', 'out', 'of', 'his', 'as', 're', 'climate_change', 'regulation', 'dumbass', 'sc', 'senator', 'need', 'a', 'horse', 'fuck']"
902,"['climate_change', 'regulation', 'be', 'a', 'stupid', 'thought', 'waste', 'of', 'time', 'be', 'disprove', 'by', 'one', 'who', 'initiate', 'hypothosys', 'idiot']"
903,"['climate_change', 'regulation', 'be', 'absolute', 'politaical', 'suicide', 'report', 'science', 'data', 'all', 'concur', 'that', 'climate_change', 'be', 'imaginary']"
904,"['fuck', 'lindsay', 'graham', 'john', 'kerry', 'on', 'the', 'climate_change', 'law', 'have', 'they', 'not', 'be', 'reading', 'the', 'astute', 'reaffirmation', 'that', 'it', 'be', 'bunk', 'science']"
905,"['you', 'and', 'u', 'and', 'me', 'or', 'maybe', 'the', 'dems', 'will', 'abandon', 'climate_change', 'via']"
906,"['global_warming', 'cause', 'earthquake', 'suuuuure', 'it', 'do', 'tcot']"
907,"['favorite', 'group', ""i'm"", 'in', 'because', 'of', 'the', 'irony', 'global-warming-frauds', 'and', 'douchebags-nuff-said', 'i', 'love', 'you', 'too']"
908,"['nice', 'a', 'reasonable', 'challenge', 'to', 'the', 'global_warming', 'hype', 'tcot_p2', 'earthday']"
909,"['the', 'global_warming', 'hoax', 'houston', 'expert', 'talk', 'climate', 'alarmist', 'pollution', 'culturemap', 'houston']"
910,"['have', 'publicly', 'bought', 'the', 'global_warming', 'lie', 'some', 'stay', 'loyal', 'like', 'lindsay', 'graham', 'others', 'paid', 'by', 'al_gore', 'or', 'just', 'stupid']"
911,"['on', 'earth_day', 'if', 'al_gore', 'see', 'his', 'shadow', 'we', 'have', 'six', 'more', 'week', 'of', 'climate_change']"
912,"['sea-change', 'in', 'climate_change', 'regulation', 'may', 'be', 'too', 'good', 'to', 'be', 'true']"
913,"['too', 'bad', 'about', 'the', 'cold', 'and', 'snow', 'that', 'be', 'global_warming', 'for', 'ya']"
914,"['global_warming', 'movement', 'be', 'a', 'fraud', 'when', 'u', 'have', '2', 'fudge', 'the', 'data', '2', 'prove', 'yr', 'hypothesis', 'that', 'be', 'not', 'science', 'tcot']"
915,"['put', 'an', 'end', 'to', 'the', 'stupid', 'global_warming', 'crap', 'ask', 'pervert', 'to_explain', 'the', 'time', 'between', 'ice', 'age', 'george', 'and', 'dick', 'drive', ""suv's"", 'i', 'suppose']"
916,"['global_warming', 'be', 'a', 'fairy', 'tale', 'bobsyouruncle']"
917,"['lib', 'dems', 'get', 'climate_change', 'but', 'do', 'the', 'sum', 'add', 'up', 'left', 'foot', 'forward', 'via']"
918,"['state', 'dept', 'declares', 'global_warming', 'unequivocal', 'primarily', 'human-induced', 'poll', '4', 'out', 'of', '5', 'american', 'do_not', 'trust', 'washington']"
919,"['serious', 'question', 'will', 'environmentalist', 'still', 'blame', 'human', 'for', 'climate_change', 'after', 'this', 'volcano']"
920,"['climate_change', 'would', 'increase', 'co2', 'coffee', 'tree', 'love', 'co2', 'so', 'no', 'worry', 'global_warming', 'will', 'not', 'kill', 'coffee']"
921,"['tweetdeck', 'be', 'frozen', 'there', 'be', 'no', 'global_warming', 'p2']"
922,"['girl', 'on', 'the', 'right', 'blog', 'archive', 'climate_change', 'make', 'it', 'up', 'a', 'they', 'go', 'along', 'via']"
923,"['what', 'bug', 'me', 'be', 'the', 'medium', 'suggests', 'that', 'climate_change', 'be', 'drive', 'these', 'process', 'and', 'many', 'assume', 'anthropogenic', 'cause']"
924,"['ca_not', 'wait', '4', 'ur', 'tweet', 'world', ""people's"", 'conf.on', 'climate_change', 'motherearth', 'right', 'cochabamba', 'green']"
925,"['new', 'zeal', 'climate_change', 'scamsters', 'to', 'go', 'global', 'via']"
926,"['prediction', 'time', 'to', 'investigate', 'the', 'socialist', 'democrat', 'political', 'manipulation', 'of', 'global_warming', 'data', 'fine', 'and', 'jail', 'time', 'to', 'follow']"
927,"['expose', 'global_warming', 'crapola']"
928,"['snowman', 'picket', 'in', 'lethbridge', 'at', 'rick', 'cassons', 'office', 'over', 'climate_change', 'twee', 'via']"
929,"['can', 'you', 'say', 'global_warming', 'hmpft', 'lol']"
930,"['don_blankenship', 'call', 'effort', 'on', 'mine_safety', 'regulation', 'a_silly', 'a', 'global_warming', 'via']"
931,"['weather', 'channel', 'founder', 'want', 'to', 'sue', 'al_gore', 'for', 'global_warming', 'fraud']"
932,"['no', 'not', 'sad', 'i_think', 'it', 'be', 'very', 'smart', 'just', 'so', 'you', 'know', 'the', 'global_warming', 'be', 'freeze', 'me', 'today']"
933,"['by', 'end', 'of', 'century', 'climate_change', 'will', 'cause', 'chicago', 'to', 'feel', 'like', 'texas', 'accord_to', 'ecologist', 'rigggghhhht']"
934,"['ok', 'whale', 'poop', 'could', 'help', 'fight', 'climate_change', 'tcot_teaparty', 'sgp']"
935,"['top', 'british', 'statistician', 'assault', 'global_warming', 'data', 'via']"
936,"['special', 'report', 'network', 'hide', 'the', 'decline', 'in', 'credibility', 'of', 'climate_change', 'science']"
937,"['special', 'report', 'network', 'hide', 'the', 'decline', 'in', 'credibility', 'of', 'climate_change', 'science']"
938,"['why', 'should', 'trust', 'scientist', 'with', 'global_warming', 'if', 'they', 'didnt', 'know', 'pluto', 'wasnt', 'a', 'fuck', 'planet']"
939,"['global_warming', 'advocate', 'be', 'face', 'a', 'crisis', 'of', 'credibility']"
940,"['new', 'special', 'report', 'network', 'hide', 'the', 'decline', 'in', 'credibility', 'of', 'climate_change', 'science', 'please']"
941,"['nuclear', 'winter', 'will', 'ensue', 'so_much', '4', 'global_warming', 'ppl', 'can', 'not', 'control', 'the', 'planet', 'only', 'influence', 'it']"
942,"['global_warming', 'graph', 'attack', 'by', 'study', 'hhrs', 'tcot', 'tlot', 'teaparty']"
943,"['heartland', 'analyst', 'state', 'dept', 'global_warming', 'report', 'be', 'laughable', 'tcot', 'tlot']"
