,0
206,"['iceland_volcano', 'not', 'likely', 'to_slow', 'global_warming', 'a', 'vast', 'cloud', 'from', 'an', 'intensify', 'volcanic_eruption', 'in', 'iceland']"
207,"['reading', 'from', 'allergy_bad', 'than_ever', 'blame', 'global_warming']"
208,"['2/3', 'rds', 'of', 'tbaggers', 'do_not', 'think', 'climate_change', 'be', 'a', 'serious', 'problem', 'a', 'i', 'say', 'they', 'be', 'ignorant']"
209,"['miss_heat', 'may_affect', 'future', 'climate_change']"
210,"['climate_change', 'building', 'a', 'green', 'economy']"
211,"['climate_change', 'threaten', 'glacier_national', 'park', 'and', ""montana's"", 'economy', 'examiner.com']"
212,"['new_york', 'climate_change', 'could_raise', 'cost_of', 'allergy']"
213,"['think', 'your_allergy', 'be', 'bad', 'now', 'wait', 'until', 'climate_change', 'kick', 'in', 'michig']"
214,"['exclusive', 'climate_change', 'could_raise', 'cost_of', 'u', 'allergy', 'reuters']"
215,"['kenya', 'extreme_weather', 'test', 'pastoralist', 'perception', 'the', 'effect_of', 'climate_change', 'such', 'a', 'drought']"
216,"['climate_change', 'be', 'not', 'just', 'about', 'the', 'climate', 'it', 'be', 'about', 'our', 'life', 'treehugger']"
217,"['all', '30', 'major', 'league', 'baseball', 'team', 'throw', 'curve', 'to', 'climate_change', 'denier']"
218,"['climate_change', '100', 'endanger', 'place', 'and', 'how', 'to', 'save', 'them', 'newsweek']"
219,"['tip', 'of', 'the', 'day', 'plant', 'one', 'tree', 'on', 'your', 'birthday', 'plant', 'absorb', 'co2', 'which', 'help', 'reduce', 'global_warming']"
220,"['united', 'state', 'must', 'lead', 'on', 'climate_change', 'à_', 'kerry', 'climate', 'and', 'energy', 'bill', 'have', 'multiple', 'benefit', 'green']"
221,"['green', 'net', 'how', 'the', 'internet', 'compute', 'can_fight', 'climate_change']"
222,"['green', 'net', 'how', 'the', 'internet', 'compute', 'can_fight', 'climate_change', 'the', 'internet', 'software', 'compute']"
223,"['leak', 'u_document', 'call', 'for', 'à_global', 'regime', 'à_', 'to', 'tackle', 'climate_change']"
224,"['reinvent', 'city', 'to', 'stop', 'climate_change']"
225,"['climate_change', 'continue', 'to', 'melt_glacier', 'national', ""park's"", 'icon', 'national']"
226,"['abu', 'dhabi', 'face', 'climate_change', 'flood', 'threat', 'expert', 'culture', 'society', 'arabia']"
227,"['you', 'and', 'u', 'and', 'me', 'china', 'active', 'serious', 'in', 'tackle', 'climate_change', 'say', 'vic']"
228,"['study', 'se', 'asia', 'will', 'be', 'hit', 'hard', 'by', 'climate_change']"
229,"['take_action', 'help_protect', 'wildlife_habitat', 'from', 'climate_change']"
230,"['obama', 'china', 'must', 'act', 'soon', 'on', 'climate_change']"
231,"['if', 'capitalism', 'doesn', 'à_t', 'end', 'climate_change', 'climate_change', 'will', 'end', 'capitalism', 'degrowth']"
232,"['demand', 'congress', 'take_action', 'on', 'climate_change', 'pls', 'sign', 'the', 'petition']"
233,"['carbon', 'age', 'be', 'kill', 'u', 'climate_change', 'legislation', 'now']"
234,"['government', 'claim', 'global_warming', 'may_cause', 'cancer']"
235,"['protect_wildlife', 'habitat_from', 'climate_change']"
236,"['plan_california', 'brace', 'for', 'climate_change']"
237,"['nine', 'scenario', 'for', 'imminent', 'apocalypse', 'à_only', 'one', 'be', 'global_warming']"
238,"['dc', 'ft_work', 'for_greenpeace', 'to', 'stop', 'global_warming', '12_13', 'hr', 'get', 'involve', 'call', 'now', '202-595-3368', 'greenpeac']"
239,"['sec', 'warns', 'publically', 'held', 'company', 'to', 'advise', 'investor', 'of', 'risk', 'of', 'climate_change']"
240,"['save', 'the', 'whale', 'and', 'they', 'will_save', 'u', 'from', 'global_warming']"
241,"['al_gore', 'ira', 'if', 'a', 'snake', 'be', 'come', 'up', 'the', 'aisle', 'there', 'would', 'not', 'be', 'a', 'long', 'debate', 'about', 'what', 'to', 'do', 'and', 'we', 'dawdle', 'about', 'climate_change']"
242,"['we', 'should', 'be', 'leader', 'on', 'climate_change', 'but', 'it', 'be', 'always', 'put', 'on', 'the', 'back', 'burner']"
243,"['get', 'allergy', 'by', 'jonah', 'goldberg', 'blame', 'global_warming', 'from', 'time_magazine', 'allergy_bad', 'than_ever', 'blame']"
244,"['climate_change', 'and', 'why', 'your_allergy', 'be', 'get_bad']"
245,"['watch', 'pb', 'dim', 'the', 'sun', 'for', 'more', 'on', 'this', 'npr', 'could', 'cleaner_air', 'actually_intensify', 'global_warming', 'more', 'at']"
246,"['people', 'in', 'poor', 'country', 'be', '20', 'time', 'more', 'likely', 'to', 'be', 'affected', 'by', 'disaster', 'cause_by', 'climate_change', 'than', 'those', 'in', 'the', 'developed', 'world']"
247,"['oxfam', 'climate_change', 'devastate', 'rural', 'ethiopian', 'community']"
248,"['alexi', 'believe_in', 'put', 'a', 'price', 'on', 'global_warming', 'pollutant', 'to', 'spur', 'development', 'of', 'alternative', 'technology', 'p2', 'ilsen']"
249,"['dc', 'ft_work', 'for_greenpeace', 'to', 'stop', 'global_warming', '12_13', 'hr', 'get', 'involve', 'call', 'now', '202-595-3368', 'greenpeace']"
250,"['health', 'effect', 'be', 'a', 'big', 'deal', 'impact_of', 'climate_change', 'extend', 'to', 'human_health']"
251,"['climate_change', 'cause', 'change', 'in', 'ocean_chemistry', 'at', 'unprecedented', 'rate']"
252,"['global_warming', 'can', 'be', 'good', 'for']"
253,"['allergy_bad', 'than_ever', 'blame', 'global_warming', 'time.com']"
254,"['bat_bird', 'lizard_can', 'fight', 'climate_change', 'wire']"
255,"['just', 'sign', 'an', 'earthday', 'petition', 'to', 'take_action', 'on', 'climate_change', 'via']"
256,"['treat', 'climate_change', 'a', 'a', 'curable', 'disease']"
257,"['global_warming', 'believe', 'it', 'vallejo', 'times-herald', 'your', 'editorial', 'on', 'global_warming', 'keep', 'the', 'debate', 'honest']"
258,"['see', 'how', 'ccx', 'member', 'motorola', 'be', 'work', 'to', 'be', 'part', 'of', 'the', 'solution', 'in', 'address', 'the', 'climate_change', 'challenge']"
259,"['interest', 'point', 're', 'why', 'macro-probs', 'like', 'global_warming', 'be', 'never', 'solve', 'politician', 'need', 'only', 'solve', 'immediate', 'probs', 'for', 're-election']"
260,"['yet', 'another', 'gift', 'from', 'global_warming', 'increase', 'allergy', 'attack']"
261,"['global', 'climate_change', 'effect', 'on', 'the', 'mid-continent', 'download', 'to', 'view', 'animation']"
262,"['be', 'you', 'ready', 'for', 'climate_change', 'if', 'so', 'let', 'your', 'lawmaker', 'know', 'how', 'tell', 'them', 'sign', 'petition', 'drop', 'a', 'hint', ':)']"
263,"['umc', 'expands', 'climate_change', 'policy', 'and', 'carbon', 'emission', 'reduction', 'goal']"
264,"['allergy_bad', 'than_ever', 'blame', 'global_warming', 'thanks', 'to', 'an', 'unusually', 'cold', 'and', 'snowy', 'winter', 'follow', 'by', 'an', 'earl']"
265,"['ridiculous', 'give', 'a', 'climate_change', 'denier', 'a', 'nature', 'show', 'keep', 'sarah', 'palin', 'off', 'discovery']"
266,"['report', 'allergy_season', 'to', 'get_bad', 'with', 'climate_change', 'read', 'from', 'this', 'really', 'suck', 'for', 'me']"
267,"['coda', 'automotive', 'laud', 'for', 'innovation', 'and', 'technology', 'effort_to', 'combat', 'climate_change', 'and', 'air_pollution']"
268,"['report', 'claim', 'climate_change', 'be', 'to', 'blame', 'for', 'increase', 'of', 'allergy']"
269,"['tulip', 'in', 'mid-april', 'in', 'chicago', 'love', 'the', 'global_warming']"
270,"['global_warming', 'will', 'make', 'allergy_bad', 'for', '25', 'million', 'american', 'hit', 'those', 'with', 'asthma', 'hardest', 'wwf', 'climatewire', 'globalwarming']"
271,"['85', 'degree', 'in', 'april', 'eh', 'hellooo', 'global_warming', 'nice', 'to', 'meet', 'u']"
272,"['rejoice', 'ny', 'time', 'mention', 'crop', 'wild', 'relative', 'in', 'article', 'about', 'adapt', 'agriculture', 'to', 'climate_change']"
273,"['u_document', 'call', 'for', 'à_global', 'regime', 'à_', 'to', 'tackle', 'climate_change']"
274,"['two_more', 'glacier', 'be', 'go', 'from', 'namesake', 'nat', 'park', 'due_to', 'global_warming', 'usgs', 'report']"
275,"['feel', 'the', 'heat', 'down', 'under', 'when', 'it', 'come', 'to', 'climate_change', 'erwin', 'jackson', 'the', 'climate', 'institute']"
276,"['uk', 'lead', 'the', 'way', 'schumacher', 'college', 'mobilise', 'democracy', 'to', 'tackle', 'climate_change']"
277,"['exclusive', 'climate_change', 'could_raise', 'cost_of', 'u', 'allergy']"
278,"['sen', 'kerry', 'write', 'in', 'the', 'hill', 'today', 'u', 'must', 'lead', 'on', 'climate_change']"
279,"['fight', 'climate_change', 'from', 'all_front']"
280,"['the', 'clothing', 'industry', 'start', 'global_warming', 'in', 'the', 'first', 'place', 'yvon', 'chouinard', 'patagonia', 'fortunegreen']"
281,"['filmmaker_travel', 'the', 'globe', 'to', 'find_people', 'fight', 'climate_change']"
282,"['filmmaker_travel', 'the', 'globe', 'to', 'find_people', 'fight', 'climate_change', 'filmmaker_travel', 'the', 'globe', 'to', 'find_people']"
283,"['effort_to', 'remake', ""america's"", 'energy', 'future', 'and', 'fight', 'global_warming', 'could', 'be', 'harm', 'or', 'spur', 'by', 'gulf', 'oilspill']"
284,"['how', 'would', 'catastrophic', 'climate_change', 'change', 'the', 'average', 'person', 'life', 'think', '100', 'unemployment', 'every', 'where', 'on', 'the', 'planet', 'for', 'several', 'decade']"
285,"['arctic_ice', 'loss', 'accelerate', 'global_warming', 'research', 'topnews', 'new', 'zealand', 'global_warming', 'may', 'be', 'get_bad', 'tha']"
286,"['california', 'take', 'the', 'lead', 'on', 'climate_change']"
287,"['plant_effective', 'way', 'of', 'tackle', 'global_warming', 'washington', 'apr', '30', 'ani_):', 'plant', 'leaf', 'account', 'for', 'less_than', 'one']"
288,"['namibia', 'govt', 'to', 'get', 'active', 'on', 'climate_change']"
289,"['plant_effective', 'way', 'of', 'tackle', 'global_warming']"
290,"['just', 'read', 'u', 'general', 'say', 'climate_change', 'threatens', ""america's"", 'security']"
291,"['glacial', 'melt', 'from', 'global_warming', 'could', 'unplug', 'volcano', 'earthweek', 'a', 'diary', 'of', 'the', 'planet', 'eruption', 'of', 'glacial', 'vol']"
292,"['off', 'shore', 'drilling', 'threatens', 'wildlife', 'and', 'contributes', 'to', 'climate_change', 'urge', 'obama', 'not', 'to', 'expand', 'drilling']"
293,"['allgov', 'news', 'global_warming', 'be', 'not', 'all', 'bad', 'à_if', 'you', 'be', 'an', 'in', 'the', 'frozen', 'reach', 'of', 'canada', 'warmer', 'temperature']"
294,"['government_report', 'say', 'global_warming', 'may_cause', 'cancer_mental', 'illness', 'a', 'new', 'government_report', 'say', 'global', 'warmin']"
295,"['global_warming', 'pick', 'up', 'steam', 'obama', 'top', 'science', 'adviser', 'say', 'john', 'holdren', ""obama's"", 'top', 'science', 'adviser', 'dis']"
296,"['lyme', 'disease', 'already', 'cost', '2.5', 'billion', 'a', 'year', 'and', 'climate_change', 'could', 'make', 'it', 'even', 'pricier']"
297,"['report', 'save', 'the', 'whale', 'and', 'they', 'will_save', 'u', 'from', 'global_warming', 'need', 'more_proof', 'that', 'global_warming', 'be', 'the', 'proble']"
298,"['wine_grape', 'have_become', 'our_best', 'early-warning_system', 'for', 'the', 'effect_of', 'global_warming']"
299,"['wine_grape', 'have_become', 'our_best', 'early-warning_system', 'for', 'the', 'effect_of', 'global_warming']"
300,"['epa', 'climate_change', 'indicator_report', 'show', 'the', 'evidence', 'of', 'global_warming', 'all_around', 'u']"
301,"['epa', 'climate_change', 'indicator_report', 'show', 'the', 'evidence', 'of', 'global_warming', 'all', 'natural', 'resource', 'defense', 'counc']"
302,"['cleaner_air', 'could_speed', 'global_warming']"
303,"['whale', 'poo', 'fight', 'global_warming', 'by', 'rob', 'mayeda', 'and', 'lori', 'preuitt', 'star', 'trek', 'iv', 'the', 'voyage', 'home', 'have', 'many', 'convince']"
304,"['new', 'fact', 'support', 'global_warming', 'case', 'recent', 'letter-writer', 'charles', 'kesner', 'be', 'either', 'out-of-touch', 'with', 'reliable', 'ne']"
305,"['study', 'climate_change', 'threatens', 'your', 'health', 'too']"
306,"['slideshow', 'of', 'alaska_before', 'the', 'effect_of', 'global_warming']"
307,"['in', 'vino', 'veritas', 'the', 'delicate', 'wine_grape', 'have_become', 'our_best', 'early-warning_system', 'for', 'the', 'effect_of', 'global_warming']"
308,"['conservation', 'international', '::', 'give', 'a', 'gift', 'that', 'help', 'prevent', 'climate_change', 'provide', 'habitat', 'for', 'endanger_specie']"
309,"['climate_change', 'be', 'real', 'and', 'climate_change', 'have', 'consequence', 'for', 'all', 'of', 'u']"
310,"['global_warming', 'contributes', 'to', 'rapidly', 'increase', 'ocean', 'acidification', 'the', 'u', 'national', 'research', 'council', 'warn', 'last']"
311,"['global_warming', 'threatens', 'ca_mau', 'province', 'ca_mau', 'à_', 'the', 'southernmost', 'province', 'of', 'ca_mau', 'be', 'among', 'locality', 'most']"
312,"['global_warming', 'mean', 'local', 'storm']"
313,"['could', 'cleaner_air', 'actually_intensify', 'global_warming', 'by', 'npr', 'staff', 'a', 'much', 'of', 'the', 'world', 'marked', 'earth_day', 'this', 'past']"
314,"['renewable_energy', 'advance', 'à_', 'ocean_saltiness', 'show', 'global_warming', 'after', 'pull', 'data', 'from', '1.6', 'million', 'salinity']"
315,"['the', 'key', 'to', 'fix', 'global_warming', 'china', 'magazine', 'it', 'be', 'late', 'november', '2009', 'and', 'u', 'energy', 'secretary', 'steven', 'chu', 'be']"
316,"['africa', 'monitoring', 'a', 'change', 'climate', 'the', 'gathering', 'environmental', 'crisis', 'present', 'by', 'global_warming']"
317,"['the', 'volcanic_ash', 'be', 'bad', 'for', 'plane', 'but', 'should', 'help', 'reduce', 'global_warming']"
318,"['ocean', 'current', 'still', 'strong', 'despite', 'global_warming', 'researcher', 'at', 'nasa', 'have', 'discover', 'that', 'the', 'ocean', 'current']"
319,"['long-distance', 'journey', 'out', 'of', 'fashion', 'global_warming', 'may', 'be', 'cause', 'evolutionary', 'change', 'in', 'bird', 'migration', 'sourc']"
320,"['funniest', 'conservative', 'comment', 'of', 'the', 'day', 'climate_change', 'be', 'due_to', 'increase_heat', 'from', 'the', ""earth's"", 'core']"
321,"['scientist', 'say', 'global_warming', 'affect', 'marine', 'life', 'in', 'narragansett', 'bay', 'rhode', 'island', 'winter', 'flounder', 'no', 'longer', 're']"
322,"['redding', 'architect', 'theimer', 'global_warming', 'doubter', 'stupid', 'james', 'theimer', 'know', 'locally', 'for', 'his', 'environmentally']"
323,"['indonesia', 'tree', 'program', 'look', 'to', 'reduce', 'global_warming', 'plant', 'tree', 'be', 'one', 'way', 'to', 'help', 'maintain', 'the', 'natural', 'pres']"
324,"['earth_day', 'report', 'climate_change', 'be', 'endanger', 'our', 'health']"
325,"['cubeyond', 'wlliam', 'lau', 'say', 'climate_change', 'be', 'happen', 'and', 'we', 'must', 'deal_with', 'it', 'no', 'matter', 'what', 'be', 'cause', 'it', 'chapmanu']"
326,"[""chew's"", 'focus', 'be', 'on', 'the', 'way', 'global_warming', 'be', 'cause', 'the', 'redistribution', 'of', 'plant', 'and', 'animal', 'specie']"
327,"['royal', 'society', 'stunner', 'hazardous', 'geosphere', 'activity', 'and', 'global_warming', 'link', 'period', 'of', 'exceptional', 'climate', 'chan']"
328,"['fight', 'poverty_and', 'global_warming', 'in', 'africa', 'by', 'marc', 'gunther', 'on', '04/21', '2010', '22:10', '0', 'comment', '0', 'view', 'rarely', 'do']"
329,"['military_lead', 'fight_against', 'climate_change', 'pew', 'reuters']"
330,"['spring', 'come', '10', 'day', 'earlier', 'in', 'u', 'due_to', 'climate_change']"
331,"['the', 'key', 'to', 'fix', 'global_warming', 'china']"
332,"['be', 'here', 'tonight', 'at', '7:30', 'to', 'discus', 'what', 'climate_change', 'be', 'do', 'to', 'woman', 'child', 'family', 'community']"
333,"['baby', 'boomer', 'must', 'tackle', 'global_warming', 'while', 'they', 'can', 'by', 'anonymous', 'baby', 'boomer', 'have', 'enjoy', 'peace', 'and', 'the', 'large']"
334,"['ocean_saltiness', 'show', 'global_warming', 'be', 'intensify_our', 'water_cycle', 'treehugger']"
335,"['military_lead', 'fight_against', 'climate_change', 'pew', 'washington_reuters', 'the', 'u', 'military', 'the', ""government's"", 'large']"
336,"['global_warming', 'implicate', 'in', 'shorten', 'bird', 'migration', 'science', 'codex', 'global_warming', 'implicate', 'in', 'shorten', 'bird']"
337,"['nasa', 'à_s', 'gift', 'to', 'earth', 'a', 'climate_change', 'supercomputer']"
338,"['uw_biologist', 'link_early', 'bloom', 'to', 'global_warming']"
339,"['uw_biologist', 'link_early', 'bloom', 'to', 'global_warming', 'a', 'researcher', 'say', 'plant', 'in', 'central', 'wisconsin', 'be', 'flower', 'ear']"
340,"['bolivian', 'president', 'blame', 'capitalism', 'for', 'global_warming', 'environment', 'news', 'service', 'cochabamba', 'bolivia', 'april', '20', '2']"
341,"['an', 'explosive', 'idea', 'be', 'volcano', 'the', 'cure', 'for', 'global_warming']"
342,"['see', 'where', 'change', 'be', 'happen', '8-p', 'art', 'series', 'on', 'city', 'and', 'climate_change', 'for', 'bbc', 'worldnews']"
343,"['carbon_offset', 'how', 'a', 'vatican', 'forest', 'fail', 'to', 'reduce', 'global_warming', 'christian', 'science', 'monitor', 'from', 'a', 'scheme', 'to']"
344,"['buying', 'carbon_offset', 'may', 'ease', 'eco-guilt', 'but', 'not', 'global_warming']"
345,"['pat', 'mooney', 'on', 'the', 'danger', 'of', 'geoengineering', 'and', 'manipulate', 'the', 'planet', 'to_combat', 'climate_change']"
346,"['icelandic', ""volcano's"", 'impact', 'on', 'global_warming', 'green', 'transportation', 'bird', 'by', 'alisa', 'opar', 'nasa', 'satellite', 'captur']"
347,"['bird', 'in', 'southern', 'england', 'suffer', 'from', 'global_warming']"
348,"['video', 'get', 'focus', 'back', 'on', 'climate_change']"
349,"['volcanic_ash', 'cloud', 'global_warming', 'may_trigger', 'more', 'volcano']"
350,"['global_warming', 'blame', 'for', 'european', 'air', 'traffic', 'collapse', 'the', 'financial', 'global_warming', 'which', 'alter', 'european']"
351,"['republican', 'why', 'do', 'you', 'oppose', 'global_warming', 'environmental', 'really', 'it', 'make', 'no', 'sense', 'to', 'oppose', 'effort_to', 'red']"
352,"['safe', 'secure', 'nuclear', 'energy', 'must', 'be', 'part', 'of', 'climate_change', 'solution']"
353,"['global_warming', 'à_s', 'eyjafjoell', 'volcano', 'trigger_more', 'global_warming']"
354,"['state_dept', 'declares', 'global_warming', 'unequivocal', 'and', 'primarily_human-induced']"
