,0
214,"['will', 'global_warming', ""make_iceland's"", 'volcano_angry', 'melt_glacier', 'around', 'the', 'world', 'could_trigger', 'a', 'global']"
215,"['climate_change', 'could', 'nyc', 'get', 'katrina-like', 'flood', 'in', 'a', 'warmer', 'wetter', 'future', 'sea_level', 'rise', 'of', '2_foot', 'in', '70yrs']"
216,"['climate_change', 'geologist', 'drill', 'into', 'antarctica', 'find', 'trouble', 'sign', '4', 'ice', 'sheet', 'future', 'à_', 'melt', 'could', 'come', 'fast']"
217,"['either', 'capitalism', 'dy', 'or', 'mother_earth', 'do', 'evo_morale', 'claim', 'in', 'the', ""people's_world"", 'conference_on', 'climate_change']"
218,"['yet', 'another', 'gift', 'from', 'global_warming', 'increase', 'allergy', 'attack']"
219,"['africa', 'time', 'bomb', 'await', 'africa', 'there_be', 'no', 'doubt', 'that', 'climate_change', 'a', 'an', 'environmental', 'issue', 'ha']"
220,"['buying', 'carbon_offset', 'may', 'ease', 'eco-guilt', 'but', 'not', 'global_warming']"
221,"['all', 'eye', 'on', 'cochabamba', 'those', 'alrdy', 'suffer_from', 'global_warming', 'will', 'havechancetospeakout']"
222,"['this', 'ecomonday', 'discussion', 'of', 'climate_change', 'and', 'invasive_specie', 'recommend']"
223,"['on', 'ocean', 'floor', 'population', 'of', 'organism', 'despite', 'little', 'oxygen', 'global_warming', 'cause', 'oxygen', 'depletion', 'reduce', 'biodiversity']"
224,"['join', 'u', 'for', 'a', 'discussion', 'on', 'earth_day', '4/22', 'climate_change', 'food', 'security', 'irreversible', 'destiny']"
225,"['new_york', ""city's"", 'new', 'waterfront', 'plan', 'will', 'take', 'climate_change', 'into', 'consideration']"
226,"['pat', 'mooney', 'on', 'the', 'danger', 'of', 'geoengineering', 'and', 'manipulate', 'the', 'planet', 'to_combat', 'climate_change']"
227,"['seasonal_allergy', 'get_bad', 'from', 'climate_change']"
228,"['just', 'because', 'i', 'believe_in', 'global_warming', 'peep', 'think', 'i', 'should', 'believe_in', 'god', 'instead', 'why']"
229,"['i', 'advise', 'everyone', 'who_think', 'global_warming', 'be', 'dead', 'to', 'buy', 'oceanfront', 'property', 'and', 'live', 'there', 'see', 'ya']"
230,"['global_warming', 'melt_ice', 'cap', 'could_help', 'trigger_more', 'volcanic_eruption']"
231,"['mary', 'ellen', 'harte', 'and', 'john', 'harte', 'address', 'climate_change', 'win', 'the', 'war', 'on', 'sustainability', 'at', 'it', 'heart', 'clim']"
232,"['state_dept', 'declares', 'global_warming', 'unequivocal', 'and_primarily', 'human-induced']"
233,"['increasingly', 'corporation', 'be', 'conclude', 'climate_change', 'be', 'real', 'bet_on', 'climate_change', 'wired.com']"
234,"['right', 'on', 'richard', ""branson's"", 'earthday', 'message', '2', 'biz', 'get', 'ur', 'house', 'in', 'order.fight', 'global_warming', 'green_eco']"
235,"['meat-wise', 'cynthia', 'bateman', 'on', 'meat-wise', 'monday', 'how', 'animal', 'agriculture', 'make', 'global_warming', 'bad']"
236,"['state_dept', 'declares', 'global_warming', 'unequivocal', 'and_primarily', 'human-induced']"
237,"['global_warming', 'melt_ice', 'cap', 'could_trigger', 'more', 'volcanic_eruption']"
238,"['hey', 'we', 'come', 'up', 'with', 'all', 'kind', 'of', 'idea', 'for', 'fix', 'global_warming', 'love', 'my', 'environmentalism', 'class', 'sigh']"
239,"['an', 'overview', 'of', 'the', 'green', 'car', 'revolution', 'go_green', 'the', 'increase', 'awareness', 'about', 'the', 'threat', 'of', 'global_warming']"
240,"['2nd', 'eruption', 'of', 'hekla', 'in', 'iceland', ""let's"", 'call', '2010', 'the', 'year', 'the', 'earth', 'struck', 'back', 'this', 'be', 'for', 'global_warming', 'and', 'this', 'be', 'for', 'oil', 'spill']"
241,"['climate_change', 'place', 'to', 'see', 'before_they', 'disappear', 'à_the', 'america', 'photo']"
242,"['bishop', 'lane', 'episcopal', 'dio', 'of', 'maine', 'climate_change', 'most_important', 'issue', 'of', 'our', 'time', 'bangor', 'daily', 'nw']"
243,"['in', 'case', 'you', 'be', 'wonder_what', 'impact', 'will', 'the', 'volcano', 'in', 'iceland', 'have', 'on', 'climate_change']"
244,"['cool', 'it', 'global_warming', 'be', 'bad', 'enough', 'without', 'you', 'heating', 'thing', 'up', 'in', 'the', 'interest', 'of', 'honest', 'discussion', 'can', 'we']"
245,"['climate_change', 'migration', 'pattern', 'have', 'change', 'for', '20', 'billion', 'bird']"
246,"['volcanic_ash', 'cloud', 'global_warming', 'may_trigger', 'more', 'volcano', 'climate_change', 'could', 'spark', 'more', 'hazardous']"
247,"['just', 'briefed', 'on', 'global', 'cool', 'volcano', 'via', 'but', 'i', 'wonder', 'if', 'it', 'get', 'to', 'the', 'stratosphere', 'can', 'it', 'slow', 'improve', 'global_warming']"
248,"['climate', 'change-ing', 'your_allergy']"
249,"['obama', 'say', 'china', 'ca_not', 'wait', 'on', 'climate_change', 'sydney', 'afp', 'april', '15', '2010', 'u', 'president_barack', 'obama', 'on', 'thursd']"
250,"['climate_change', 'denier', 'bobby', 'jindal', 'mocked', 'volcano', 'warning', 'read', 'the', 'paper', 'lately', 'start', 'think', 'for', 'yourselves']"
251,"['cara', 'mertes', 'at', 'tedxvolcano', 'we', 'be', 'all', 'strand', 'this', 'weekend', 'and', 'we', 'be', 'get', 'a', 'sneak', 'preview', 'of', 'climate_change', 'we', 'have', 'to', 'adapt']"
252,"['larry_brilliant', 'at', 'tedxvolcano', 'we', 'have', 'to', 'fight', 'for', 'science', 'the', 'single', 'most_important', 'thing', 'we', 'face', 'be', 'climate_change', 'socmedia']"
253,"['larry_brilliant', 'at', 'tedxvolcano', 'we', 'have', 'to', 'fight', 'for', 'science', 'the', 'single', 'most_important', 'thing', 'we', 'face', 'be', 'climate_change', 'socent', 'green']"
254,"['damn', 'man', 'that', 'ash_cloud', 'in', 'europe', 'be', 'crazy', 'they', 'say', 'due_to', 'global_warming', 'with', 'the', 'volcano', 'activate', 'get', 'crazy']"
255,"['larry_brilliant', 'at', 'tedxvolcano', 'climate_change', 'be', 'exacerbate', 'all', 'other', 'crisis', 'of', 'our', 'age', 'but', 'climate', 'science', 'be', 'now', 'under_attack']"
256,"['global_warming', 'cause', 'volcano', 'eruption', 'by', 'jonah', 'goldberg', 'from', 'reuters', 'oslo', 'reuters', 'a', 'thaw', 'of', ""iceland's""]"
257,"['bring', 'indigenous', 'voice', 'into', 'the', 'conversation', 'about', 'climate_change']"
258,"['climate_change', 'volcanic', 'activity', 'ice_cap', 'thaw', 'may', 'awaken', 'icelandic', 'volcano']"
259,"['à_no', 'rain_in', 'the', 'amazon', 'how', 'south', 'america', 'à_s', 'climate_change', 'affect', 'entire', 'planet', 'à_', 'interview', 'of', 'nikolas', 'kozloff', 'vid']"
260,"['climate_change', 'place', 'to', 'see', 'before_they', 'disappear', 'à_the', 'america', 'photo']"
261,"['hmmm', 'they', 'rather', 'bury', 'the', 'lede', 'here', 'iceland', 'glacier', 'melt', 'from', 'global_warming', 'then', 'volcano', 'go', 'off']"
262,"['not', 'sure', 'if', 'this', 'be', 'consensus', 'but', 'scientist', 'warns', 'climate_change', 'will', 'lead', 'to', 'more', 'volcano', 'crisis', 'due_to', 'melt_ice']"
263,"['wish', 'i', 'be', 'in', 'cochabamba', 'at', 'the', ""people's_world"", 'conference_on', 'climate_change', 'and', 'the', 'right', 'of', 'mother_earth']"
264,"['i', 'feel', 'that', 'already', 'climate_change', 'make', 'seasonal_allergy', 'bad', 'near-record', 'high', 'this', 'spring']"
265,"['climate_change', 'make', 'seasonal_allergy', 'bad', 'near-record', 'high', 'this', 'spring']"
266,"['like', 'icelandic', 'volcanic_eruption', 'disrupt', 'your', 'air_travel', 'climate_change', 'glacier', 'thaw', 'more', 'of', 'it']"
267,"['cochabamba', 'summit', 'offer', 'new', 'approach_to', 'combat', 'climate_change']"
268,"['climate_change', 'be', 'make', 'you', 'sneeze']"
269,"['environment', 'climate', 'of', 'change', 'from', 'something', 'a', 'simple', 'a', 'remind', 'computer', 'user', 'to', 'power', 'down', 'when', 'not', 'workin']"
270,"['professor', 'perspective', 'reason', 'to', 'be', 'concerned', 'about', 'climate_change', 'spring', 'in', 'connecticut', 'brings', 'renewal']"
271,"['the', 'need', 'to', 'switch', 'to', 'renewable_energy', 'climate', 'scientist', 'have', 'long', 'warn', 'u', 'that', 'global_warming', 'be', 'accelerate']"
272,"['climate_change', 'culprit', 'for', 'off-the-charts', 'pollen', 'count']"
273,"['coalition', 'of', 'the', 'tire', 'of', 'wait_fight', 'climate_change', 'at_ground', 'level']"
274,"['allergy_season', 'to', 'worsen', 'with', 'climate_change', 'report', 'a', 'new', 'report_release', 'on', 'wednesday', 'by', 'the', 'national', 'wildlife']"
275,"['author', 'nikolas', 'kozloff', 'on', 'no', 'rain_in', 'the', 'amazon', 'how', 'south', ""america's"", 'climate_change', 'affect', 'the', 'entire', 'planet']"
276,"['cute', 'i', 'mention', 'global_warming', 'and', 'a', 'denialist', 'sends', 'me', 'a', 'link', 'to', 'a', 'finnish', 'newspaper', 'article', 'purportedly', 'refute', 'it']"
277,"['be', 'nationalize', 'the', 'energy', 'industry', 'necessary', 'to', 'fight', 'global_warming']"
278,"['iceland_volcano', 'not', 'likely', 'to_slow', 'global_warming', 'a', 'vast', 'cloud', 'from', 'an', 'intensify', 'volcanic_eruption', 'in', 'iceland']"
279,"['reading', 'from', 'allergy_bad', 'than_ever', 'blame', 'global_warming']"
280,"['the', '6bn', 'redd', 'forest', 'conservation', 'partnership', 'to_curb', 'climate_change', 'leaf', 'on', ""env'l"", 'group', 'indigenous', 'population']"
281,"['2/3', 'rds', 'of', 'tbaggers', 'do_not', 'think', 'climate_change', 'be', 'a', 'serious', 'problem', 'a', 'i', 'say', 'they', 'be', 'ignorant']"
282,"['miss_heat', 'may_affect', 'future', 'climate_change']"
283,"['climate_change', 'building', 'a', 'green', 'economy']"
284,"['climate_change', 'threaten', 'glacier_national', 'park', 'and', ""montana's"", 'economy', 'examiner.com']"
285,"['new_york', 'climate_change', 'could_raise', 'cost_of', 'allergy']"
286,"['think', 'your_allergy', 'be', 'bad', 'now', 'wait', 'until', 'climate_change', 'kick', 'in', 'michig']"
287,"['exclusive', 'climate_change', 'could_raise', 'cost_of', 'u', 'allergy', 'reuters']"
288,"['kenya', 'extreme_weather', 'test', 'pastoralist', 'perception', 'the', 'effect_of', 'climate_change', 'such_a', 'drought']"
289,"['climate_change', 'be', 'not', 'just', 'about', 'the', 'climate', 'it', 'be', 'about', 'our', 'life', 'treehugger']"
290,"['all', '30_major', 'league_baseball', 'team_throw', 'curve', 'to', 'climate_change', 'denier']"
291,"['climate_change', '100', 'endanger', 'place', 'and', 'how', 'to', 'save_them', 'newsweek']"
292,"['tip', 'of', 'the', 'day', 'plant', 'one', 'tree', 'on', 'your', 'birthday', 'plant', 'absorb', 'co2', 'which', 'help', 'reduce', 'global_warming']"
293,"['united_state', 'must', 'lead', 'on', 'climate_change', 'à_', 'kerry', 'climate', 'and', 'energy', 'bill', 'have', 'multiple', 'benefit', 'green']"
294,"['green', 'net', 'how', 'the', 'internet', 'compute', 'can_fight', 'climate_change']"
295,"['3,000_business', 'create_new', 'ad_for', 'climate_change', 'action', 'cleantechnica']"
296,"['green', 'net', 'how', 'the', 'internet', 'compute', 'can_fight', 'climate_change', 'the', 'internet', 'software', 'compute']"
297,"['leak', 'u_document', 'call', 'for', 'à_global', 'regime', 'à_', 'to', 'tackle', 'climate_change']"
298,"['reinvent', 'city', 'to', 'stop', 'climate_change']"
299,"['climate_change', 'continue', 'to', 'melt_glacier', 'national', ""park's"", 'icon', 'national']"
300,"['abu', 'dhabi', 'face', 'climate_change', 'flood', 'threat', 'expert', 'culture', 'society', 'arabia']"
301,"['china', 'active', 'serious', 'in', 'tackle', 'climate_change', 'say', 'vice_president', 'humani']"
302,"['you', 'and', 'u', 'and', 'me', 'china', 'active', 'serious', 'in', 'tackle', 'climate_change', 'say', 'vic']"
303,"['study', 'se', 'asia', 'will', 'be', 'hit', 'hard', 'by', 'climate_change']"
304,"['take_action', 'help_protect', 'wildlife_habitat', 'from', 'climate_change']"
305,"['obama', 'china', 'must', 'act', 'soon', 'on', 'climate_change']"
306,"['if', 'capitalism', 'doesn', 'à_t', 'end', 'climate_change', 'climate_change', 'will', 'end', 'capitalism', 'degrowth']"
307,"['demand', 'congress', 'take_action', 'on', 'climate_change', 'pls', 'sign', 'the', 'petition']"
308,"['carbon', 'age', 'be', 'kill', 'u', 'climate_change', 'legislation', 'now']"
309,"['obama', 'say', 'in', 'tv', 'interview', 'that', 'we', 'ca_not', 'allow', 'china', 'to', 'wait', 'on', 'tackle', 'climate_change']"
310,"['government', 'claim', 'global_warming', 'may_cause', 'cancer']"
311,"['protect_wildlife', 'habitat_from', 'climate_change']"
312,"['plan_california', 'brace_for', 'climate_change']"
313,"['nine', 'scenario', 'for', 'imminent', 'apocalypse', 'à_only', 'one', 'be', 'global_warming']"
314,"['dc', 'ft_work', 'for', 'greenpeace', 'to', 'stop', 'global_warming', '12_13', 'hr', 'get_involve', 'call', 'now', '202-595-3368', 'greenpeac']"
315,"['sec', 'warns', 'publically', 'held', 'company', 'to', 'advise', 'investor', 'of', 'risk', 'of', 'climate_change']"
316,"['save', 'the', 'whale', 'and', 'they_will', 'save', 'u', 'from', 'global_warming']"
317,"['al_gore', 'ira', 'if', 'a', 'snake', 'be', 'come', 'up', 'the', 'aisle', 'there', 'would', 'not', 'be', 'a', 'long', 'debate', 'about', 'what', 'to', 'do', 'and', 'we', 'dawdle', 'about', 'climate_change']"
318,"['we', 'should', 'be', 'leader', 'on', 'climate_change', 'but', 'it', 'be', 'always', 'put', 'on', 'the', 'back', 'burner']"
319,"['grape', 'of', 'wrath', 'how_much', 'trouble', 'do', 'climate_change', 'mean', 'for', 'agriculture']"
320,"['get', 'allergy', 'by', 'jonah', 'goldberg', 'blame', 'global_warming', 'from', 'time_magazine', 'allergy_bad', 'than_ever', 'blame']"
321,"['climate_change', 'and', 'why', 'your_allergy', 'be', 'get_bad']"
322,"['watch', 'pb', 'dim', 'the', 'sun', 'for', 'more', 'on', 'this', 'npr', 'could', 'cleaner_air', 'actually_intensify', 'global_warming', 'more', 'at']"
323,"['people', 'in', 'poor', 'country', 'be', '20', 'time', 'more', 'likely', 'to', 'be', 'affected', 'by', 'disaster', 'cause_by', 'climate_change', 'than', 'those', 'in', 'the', 'developed', 'world']"
324,"['italy', 'phd', 'programme', 'in', 'science', 'and', 'management', 'of', 'climate_change', 'phd', 'programme', 'in', 'science', 'and', 'management', 'of']"
325,"['oxfam', 'climate_change', 'devastate', 'rural', 'ethiopian', 'community']"
326,"['alexi', 'believe_in', 'put', 'a', 'price', 'on', 'global_warming', 'pollutant', 'to', 'spur', 'development', 'of', 'alternative', 'technology', 'p2', 'ilsen']"
327,"['go', 'for', 'the', 'green', 'olympic', 'athlete', 'push', 'for', 'climate_change', 'action']"
328,"['dc', 'ft_work', 'for', 'greenpeace', 'to', 'stop', 'global_warming', '12_13', 'hr', 'get_involve', 'call', 'now', '202-595-3368', 'greenpeace']"
329,"['health', 'effect', 'be', 'a', 'big', 'deal', 'impact', 'of', 'climate_change', 'extend', 'to', 'human_health']"
330,"['climate_change', 'cause', 'change', 'in', 'ocean_chemistry', 'at', 'unprecedented', 'rate']"
331,"['global_warming', 'can', 'be', 'good', 'for']"
332,"['allergy_bad', 'than_ever', 'blame', 'global_warming', 'time.com']"
333,"['bat_bird', 'lizard_can', 'fight', 'climate_change', 'wire']"
334,"['just', 'sign', 'an', 'earthday', 'petition', 'to', 'take_action', 'on', 'climate_change', 'via']"
335,"['treat', 'climate_change', 'a', 'a', 'curable_disease']"
336,"['global_warming', 'believe', 'it', 'vallejo', 'times-herald', 'your', 'editorial', 'on', 'global_warming', 'keep', 'the', 'debate', 'honest']"
337,"['see', 'how', 'ccx', 'member', 'motorola', 'be', 'work', 'to', 'be', 'part', 'of', 'the', 'solution', 'in', 'address', 'the', 'climate_change', 'challenge']"
338,"['bolivian_president', 'blame_capitalism', 'for', 'global_warming']"
339,"['interest', 'point', 're', 'why', 'macro-probs', 'like', 'global_warming', 'be', 'never', 'solve', 'politician', 'need', 'only', 'solve', 'immediate', 'probs', 'for', 're-election']"
340,"['yet', 'another', 'gift', 'from', 'global_warming', 'increase', 'allergy', 'attack']"
341,"['global', 'climate_change', 'effect', 'on', 'the', 'mid-continent', 'download', 'to', 'view', 'animation']"
342,"['be', 'you', 'ready', 'for', 'climate_change', 'if', 'so', 'let', 'your', 'lawmaker', 'know', 'how', 'tell', 'them', 'sign', 'petition', 'drop', 'a', 'hint', ':)']"
343,"['umc', 'expands', 'climate_change', 'policy', 'and', 'carbon', 'emission', 'reduction', 'goal']"
344,"['allergy_bad', 'than_ever', 'blame', 'global_warming', 'thanks', 'to', 'an', 'unusually', 'cold', 'and', 'snowy', 'winter', 'follow', 'by', 'an', 'earl']"
345,"['ridiculous', 'give', 'a', 'climate_change', 'denier', 'a', 'nature', 'show', 'keep', 'sarah_palin', 'off', 'discovery']"
346,"['report', 'allergy_season', 'to', 'get_bad', 'with', 'climate_change', 'read', 'from', 'this', 'really', 'suck', 'for', 'me']"
347,"['coda', 'automotive', 'laud', 'for', 'innovation', 'and', 'technology', 'effort', 'to_combat', 'climate_change', 'and', 'air_pollution']"
348,"['report', 'claim', 'climate_change', 'be', 'to', 'blame', 'for', 'increase', 'of', 'allergy']"
349,"['tulip', 'in', 'mid-april', 'in', 'chicago', 'love', 'the', 'global_warming']"
350,"['global_warming', 'will', 'make', 'allergy_bad', 'for', '25', 'million', 'american', 'hit', 'those', 'with', 'asthma', 'hardest', 'wwf', 'climatewire', 'globalwarming']"
351,"['85', 'degree', 'in', 'april', 'eh', 'hellooo', 'global_warming', 'nice', 'to', 'meet', 'u']"
352,"['rejoice', 'ny', 'time', 'mention', 'crop', 'wild', 'relative', 'in', 'article', 'about', 'adapt', 'agriculture', 'to', 'climate_change']"
353,"['u_document', 'call', 'for', 'à_global', 'regime', 'à_', 'to', 'tackle', 'climate_change']"
354,"['two_more', 'glacier', 'be', 'go', 'from', 'namesake', 'nat', 'park', 'due_to', 'global_warming', 'usgs', 'report']"
355,"['feel', 'the', 'heat', 'down', 'under', 'when', 'it', 'come', 'to', 'climate_change', 'erwin', 'jackson', 'the', 'climate', 'institute']"
356,"['uk', 'lead', 'the', 'way', 'schumacher', 'college', 'mobilise', 'democracy', 'to', 'tackle', 'climate_change']"
